,2013-01-02 08:57,0,0,"با نامردی کشتنش به عشق روح الله داداشی می خوام این پست لایک بارون بشه ... به یـــــــاد روح الله داداشی می... http:// fb.me/1qFm8v6JT",,,,"286342974625951744",https://twitter.com/MEHRNAZZZZ/status/286342974625951744
,2012-12-26 07:43,1,0,"ويديو اون پسرى ديدم كه تو افنيوز كشتن... ياد روح الله داداشى افتادم .. هعـــى ."",,,,"283787470959697920",https://twitter.com/lilianoo_/status/283787470959697920
,2012-12-25 14:55,0,0,"مرجع کامل پرورش اندام: مرجع کامل پرورش اندامعکس منتشر نشده از روح الله داداشی - با ما همراه باشید ؛ با شما هم... http:// bit.ly/WNpuBx",,,,"283533900607791105",https://twitter.com/nader1050/status/283533900607791105
,2012-12-23 23:26,0,0,"عکسی منتشر نشده از روح الله داداشی http:// fb.me/25YWbikn8",,,,"282937689169338368",https://twitter.com/Roydadonline/status/282937689169338368
,2012-12-17 04:18,0,0,"مستند روح الله داداشی رو دیدم گریم گرفت..",,,,"280474397331058688",https://twitter.com/MrSavak___/status/280474397331058688
,2012-12-10 13:32,0,0,"روح ألله داداشي و امين حيايي هر کي دوست دارتشون لايک کنه SLY BOY \mohammad ojaghi/ http:// fb.me/10o2DlbxQ",,,,"278077272672591872",https://twitter.com/syamakhoseini/status/278077272672591872
,2012-11-30 20:14,0,1,"من برم قویترین مردان، نزنن عین روح الله داداشی وسط خیابون شرحه شرحه‌مون کنن، بیخیال نمیرم.",,,,"274554468463427584",https://twitter.com/CapitanArsalan/status/274554468463427584
,2012-11-30 10:53,0,0,"LOL@روح الله داداشی",,@روح,,"274413364036395008",https://twitter.com/LOL_twtt/status/274413364036395008
,2012-11-29 21:17,1,1,"قاتل مرحوم روح الله داداشی به قاضی گفت: حالا منو اعدام میکنین؟قاضی:پس نه میری مرحله بعد با محراب فاطمی مبارزه میکنی!!!",,,,"274207986157764608",https://twitter.com/Salehghanbari/status/274207986157764608
,2012-11-23 09:21,0,0,"شادروان روح الله داداشی http:// fb.me/1cNZ93ZCa",,,,"271853462764023809",https://twitter.com/bahador18/status/271853462764023809
,2012-11-15 17:15,0,0,"زنده یاد روح الله داداشی http:// fb.me/23zSBuG5u",,,,"269073707933253632",https://twitter.com/bahador18/status/269073707933253632
,2012-11-13 00:31,0,1,"پشت پژو نوشته بود: به یاد روح الله داداشی / چند سانت اونورتر یه نقاشی از بیلاخ بود",,,,"268096174857273344",https://twitter.com/2littleprince2/status/268096174857273344
,2012-11-05 01:02,0,0,"روح الله داداشی http:// dlvr.it/2QzPkV",,,,"265204783193931776",https://twitter.com/mnikzadeh/status/265204783193931776
,2012-11-04 18:03,1,2,"یه رفیق تل باز دارم دیشب عکس روح الله داداشی رو توی فیسبوک شیر کرده بود و زیرش نوشته بود همیشه به یادتم قهرمان!! :|",,,,"265099370767216640",https://twitter.com/amirrok1/status/265099370767216640
